ID,ID_CAMIN,NR_MATRICOL,NUME,PRENUME,GEN,AN,GRUPA,DATA_NASTERE,EMAIL,MEDIE,INREGISTRAT
440,0,970ZQ3,Varvaroi,Romanescu,M,2,A1,02-NOV-74,varvaroi.romanescu@gmail.com,6.58,FALSE
441,0,234FX5,Acasandrei,Loredana Alina,F,2,A5,19-AUG-74,acasandrei.loredana@info.ro,6.29,FALSE
442,0,422EG8,Nemtoc,Romanescu,M,1,A3,05-MAR-74,nemtoc.romanescu@info.ro,6.75,FALSE
443,0,268KQ5,Corfu,Teodora Madalina,F,1,B2,26-MAY-74,corfu.teodora@gmail.com,7.13,FALSE
444,0,851NC0,Paparuz,Ion Darius,M,2,A4,16-JUL-74,paparuz.ion@info.ro,5.96,FALSE
445,0,930VH2,Ionesi,Iuliana Daniela,F,3,A1,18-FEB-74,ionesi.iuliana@info.ro,6.75,FALSE
446,0,345IH6,Stoica,Ilie,M,3,B4,08-JAN-74,stoica.ilie@info.ro,6.75,FALSE
447,0,700MG6,Carbune,Theodora,F,1,B6,20-MAY-74,carbune.theodora@info.ro,6.13,FALSE
448,0,307IE7,Danila,Alexandru,M,2,A1,15-DEC-74,danila.alexandru@gmail.com,6.25,FALSE
449,0,361RQ3,Moisa,Ema,F,2,B4,14-SEP-74,moisa.ema@gmail.com,7.31,FALSE
450,0,375UB1,Ciucanu,Dorian Rares,M,2,B2,13-OCT-74,ciucanu.dorian@gmail.com,7.56,FALSE
451,0,337YA3,Bodnar,Andra Elena,F,3,B4,03-MAY-74,bodnar.andra@gmail.com,7.63,FALSE
452,0,427YZ6,Manolache,Camil,M,1,B5,14-AUG-74,manolache.camil@gmail.com,7,FALSE
453,0,829SQ0,Sfarghiu,Mihai Marius,M,2,A2,22-NOV-74,sfarghiu.mihai@info.ro,6.56,FALSE
454,0,110JW7,Alexii,Andrei,M,3,A6,23-AUG-74,alexii.andrei@info.ro,6.5,FALSE
455,0,313JB8,Dobos,Richard Vladimir,M,1,A2,30-JUL-74,dobos.richard@info.ro,7.25,FALSE
456,0,681SR4,Adascalitei,Marius,M,3,B1,08-JUN-74,adascalitei.marius@info.ro,6.56,FALSE
457,0,921LR8,Opariuc,Emanuela Paula,F,2,A5,18-DEC-74,opariuc.emanuela@info.ro,6.21,FALSE
458,0,249PN2,Mihaela,Raluca,F,2,A3,04-AUG-74,mihaela.raluca@info.ro,6.67,FALSE
459,0,758GU2,Carbune,Andreea Elisa,F,2,B2,22-FEB-74,carbune.andreea@info.ro,5.75,FALSE
460,0,411GF8,Capusneanu,Ana Daria,F,1,A2,18-AUG-74,capusneanu.ana@gmail.com,5.63,FALSE
461,0,375NP6,Prodan,Richard Aurelian,M,3,A1,13-OCT-74,prodan.richard@info.ro,7.56,FALSE
462,0,849CV7,Prisecaru,Eugen Mihail,M,2,A3,30-AUG-74,prisecaru.eugen@info.ro,6.92,FALSE
463,0,577YT4,Alexe,Alexandra,F,3,B1,24-JAN-74,alexe.alexandra@gmail.com,7.25,FALSE
464,0,717TS8,Chistol,Sabina,F,2,A6,23-APR-74,chistol.sabina@info.ro,6.58,FALSE
465,0,679OT4,Ghergu,Claudiu,M,2,B3,15-DEC-74,ghergu.claudiu@info.ro,6.5,FALSE
466,0,914BA3,Urse,Raluca Malina,F,3,B3,18-JAN-74,urse.raluca@info.ro,6.5,FALSE
467,0,376SW7,Ionita,Elisa,F,3,B5,18-JAN-74,ionita.elisa@info.ro,7,FALSE
468,0,189WM3,Cehan,Alexandru Richard,M,2,A2,16-OCT-74,cehan.alexandru@info.ro,7,FALSE
469,0,549RD7,Marton,Anda Tamara,F,1,B1,16-NOV-74,marton.anda@gmail.com,7.38,FALSE
470,0,952OV4,Matcovici,Mirela,F,1,B4,16-APR-74,matcovici.mirela@info.ro,6.94,FALSE
471,0,946GX1,Butacu,Tamara Stefana,F,2,B2,05-MAR-74,butacu.tamara@gmail.com,5.13,FALSE
472,0,307EP3,Gurau,Beniamin,M,3,B5,30-JUN-74,gurau.beniamin@gmail.com,7.56,FALSE
473,0,987UT2,Sfarghiu,Monica Claudia,F,1,B1,13-DEC-74,sfarghiu.monica@gmail.com,7.13,FALSE
474,0,563XL1,Pintilie,Cristina Eleonora,F,2,A5,16-MAR-74,pintilie.cristina@gmail.com,7.88,FALSE
475,0,596BC8,Crainiceanu,Marius,M,2,B3,24-MAR-74,crainiceanu.marius@info.ro,7.19,FALSE
476,0,542FN8,Dragoman,Stefan Lucian,M,1,A4,15-OCT-74,dragoman.stefan@gmail.com,6.5,FALSE
477,0,502PN0,Giurgila,Ileana Simona,F,1,A5,07-JUL-74,giurgila.ileana@info.ro,6.46,FALSE
478,0,489IU6,Durnea,Eleonora Alina,F,2,B1,22-OCT-74,durnea.eleonora@gmail.com,7.25,FALSE
479,0,907XT6,Vinatoru,Antonia Emanuela,F,3,A1,15-APR-74,vinatoru.antonia@info.ro,6.5,FALSE
480,0,542BW5,Damoc,Richard Dumitru,M,1,B4,08-FEB-74,damoc.richard@gmail.com,7,FALSE
481,0,601SP2,Tudose,Alex Costel,M,2,A5,25-SEP-74,tudose.alex@gmail.com,6.5,FALSE
482,0,803PG6,Chelmus,Eusebiu,M,1,A2,28-DEC-74,chelmus.eusebiu@gmail.com,5.71,FALSE
483,0,902RK7,Apostol,Ervin Richard,M,1,B6,21-OCT-74,apostol.ervin@gmail.com,6.42,FALSE
1,0,867UO1,Ursache,Ion Razvan,M,3,B1,09-MAY-74,ursache.ion@info.ro,7.13,FALSE
2,0,819XZ0,Andonesei,Ileana Emanuela,F,3,A1,30-NOV-74,andonesei.ileana@gmail.com,6.19,FALSE
3,0,812XO3,Ionesei,Simona Madalina,F,3,B4,04-JUN-74,ionesei.simona@gmail.com,5.67,FALSE
4,0,622YK8,Vasiliu,Victor Vadim,M,3,B4,25-JUL-74,vasiliu.victor@info.ro,7.13,FALSE
5,0,347QG3,Sava,Claudia Irina,F,2,B1,23-MAR-74,sava.claudia@gmail.com,6.75,FALSE
6,0,702CI8,Tuduri,Vasile Alexandru,M,2,B3,08-SEP-74,tuduri.vasile@info.ro,6.71,FALSE
7,0,919HR6,Ostafe,Marian Florian,M,2,A1,22-OCT-74,ostafe.marian@info.ro,7,FALSE
8,0,185NR0,Carbune,Ilona,F,3,A6,14-DEC-74,carbune.ilona@info.ro,7.38,FALSE
9,0,245YO8,Cebere,Adrian Alin,M,1,A1,19-MAY-74,cebere.adrian@gmail.com,7,FALSE
10,0,550AJ5,Coseru,Ilie Elvis,M,2,A4,08-JAN-74,coseru.ilie@info.ro,6.75,FALSE
11,0,299YJ6,Iftimesei,Robert,M,1,B4,01-SEP-74,iftimesei.robert@gmail.com,7.19,FALSE
12,0,365LZ2,Vrabie,Rolland,M,3,A1,13-SEP-74,vrabie.rolland@gmail.com,6.17,FALSE
13,0,787GY6,Scortanu,Ioana,F,1,A3,28-MAR-74,scortanu.ioana@gmail.com,6.5,FALSE
14,0,862VV8,Vasiliu,Delia,F,1,A1,26-DEC-74,vasiliu.delia@gmail.com,6.88,FALSE
15,0,533HD5,Gavrilovici,Filip,M,1,A3,17-APR-74,gavrilovici.filip@gmail.com,7.88,FALSE
16,0,378XJ4,Dochitoiu,Vasilica Larisa,F,1,A3,21-AUG-74,dochitoiu.vasilica@info.ro,7,FALSE
17,0,502XH3,Ciobanu,Ovidiu Ciprian,M,2,A2,03-SEP-74,ciobanu.ovidiu@gmail.com,6.88,FALSE
18,0,695LT3,Stoleru,Daria,F,3,B5,12-NOV-74,stoleru.daria@info.ro,5.75,FALSE
19,0,602VC5,Ciucanu,Paula Delia,F,2,B4,08-APR-74,ciucanu.paula@info.ro,7.25,FALSE
20,0,814AB3,Gitlan,Ionel Roland,M,1,A2,21-NOV-74,gitlan.ionel@gmail.com,6.33,FALSE
21,0,569TN6,Asofiei,Oana,F,3,A1,15-FEB-74,asofiei.oana@gmail.com,6.88,FALSE
22,0,744PU8,Moscu,Iosif,M,1,A5,10-OCT-74,moscu.iosif@gmail.com,7.5,FALSE
23,0,919DX7,Samson,Dan Elvis,M,3,A1,06-SEP-74,samson.dan@gmail.com,6.63,FALSE
24,0,937BS1,Sfarghiu,Vadim,M,1,A3,15-SEP-74,sfarghiu.vadim@info.ro,8,FALSE
25,0,142AA7,Lucasi,Vasilica,F,2,B4,18-JUN-74,lucasi.vasilica@info.ro,6.38,FALSE
26,0,741YV8,Gitlan,Simina Tamara,F,1,B5,01-OCT-74,gitlan.simina@info.ro,7.75,FALSE
27,0,998SS2,Stolnicu,Claudia Monica,F,2,A6,04-JUL-74,stolnicu.claudia@gmail.com,6.94,FALSE
28,0,833FC4,Tesu,Camelia Ana,F,2,B3,25-OCT-74,tesu.camelia@info.ro,7.25,FALSE
29,0,133QF1,Munteanu,Giani Alin,M,1,A4,26-JUN-74,munteanu.giani@info.ro,7.13,FALSE
30,0,997NA7,Carbune,Elvis Catalin,M,1,B1,04-JUN-74,carbune.elvis@info.ro,6.33,FALSE
31,0,345XF6,Mitan,Madalina,F,2,A4,19-OCT-74,mitan.madalina@gmail.com,6.33,FALSE
32,0,686KF7,Morosanu,Tamara,F,2,B3,02-SEP-74,morosanu.tamara@info.ro,6.75,FALSE
33,0,802XQ6,Tuiu,Larisa,F,2,B1,30-NOV-74,tuiu.larisa@info.ro,6.29,FALSE
34,0,400RB5,Ilie,Elisa Paula,F,3,A2,12-MAR-74,ilie.elisa@gmail.com,6.81,FALSE
35,0,252JR3,Sleghel,Ilie Elvis,M,1,A2,08-OCT-74,sleghel.ilie@info.ro,6.71,FALSE
36,0,880VD6,Lazar,Eusebiu Damian,M,1,B3,10-DEC-74,lazar.eusebiu@gmail.com,7,FALSE
37,0,330EG5,Burlacu,Ioan,M,1,B3,22-SEP-74,burlacu.ioan@info.ro,6.44,FALSE
38,0,454BY2,Alexii,Theodora,F,1,A4,15-FEB-74,alexii.theodora@gmail.com,6.69,FALSE
39,0,225LD0,Dragomir,Emma Tamara,F,1,B4,09-OCT-74,dragomir.emma@info.ro,7.75,FALSE
40,0,659VW7,Nastaca,Eduard Nicusor,M,2,A5,13-JAN-74,nastaca.eduard@info.ro,6.42,FALSE
41,0,588ZW7,Leustean,Alin,M,1,A4,18-SEP-74,leustean.alin@gmail.com,6.58,FALSE
42,0,236SZ2,Perciun,Mihai Richard,M,3,B2,25-MAY-74,perciun.mihai@gmail.com,6.63,FALSE
43,0,601IT7,Avram,Razvan Elvis,M,2,A3,19-DEC-74,avram.razvan@gmail.com,7.25,FALSE
44,0,157EU0,Cernescu,Nicusor Codrin,M,3,A3,18-MAR-74,cernescu.nicusor@gmail.com,7,FALSE
45,0,249CC4,Oprea,Irina,F,1,A6,24-MAR-74,oprea.irina@gmail.com,6.71,FALSE
46,0,369DE1,Teclici,Vasile,M,3,A2,28-APR-74,teclici.vasile@info.ro,7.5,FALSE
47,0,587HB7,Andrei,Florian,M,2,B4,21-DEC-74,andrei.florian@gmail.com,5.25,FALSE
48,0,297OI5,Motroi,Marius Stefan,M,3,A4,04-APR-74,motroi.marius@gmail.com,7.06,FALSE
49,0,793OG2,Amarghioalei,Diana Loredana,F,1,A3,08-MAR-74,amarghioalei.diana@info.ro,7.13,FALSE
50,0,573LE5,Marton,Silviu,M,2,B6,27-JAN-74,marton.silviu@gmail.com,6.38,FALSE
51,0,459SF5,Daneliuc,Andreia Ana,F,3,A1,11-AUG-74,daneliuc.andreia@info.ro,6.29,FALSE
52,0,263HL1,Buza,Emanuela,F,2,A2,15-MAR-74,buza.emanuela@info.ro,6.75,FALSE
53,0,628ZX8,Marton,Giani Gheorghe,M,1,B6,26-APR-74,marton.giani@gmail.com,5.75,FALSE
54,0,863GE4,Florescu,Petruta,F,1,B2,07-OCT-74,florescu.petruta@gmail.com,6.46,FALSE
55,0,478QL4,Clatinici,Paula Alexandra,F,3,A6,26-JUL-74,clatinici.paula@gmail.com,6.75,FALSE
56,0,752BY3,Darie,Richard Valeriu,M,2,B3,19-OCT-74,darie.richard@gmail.com,6.42,FALSE
57,0,253HM6,Tuduri,Codrina Mihaela,F,2,A4,28-MAR-74,tuduri.codrina@gmail.com,7.13,FALSE
58,0,387ZL6,Bejenaru,Sabin Dimitrie,M,3,B1,21-SEP-74,bejenaru.sabin@gmail.com,7.06,FALSE
59,0,558BP0,Marinov,Mihail Rares,M,3,B6,15-AUG-74,marinov.mihail@info.ro,7,FALSE
60,0,902TR2,Unghianu,Ilona,F,3,B5,30-NOV-74,unghianu.ilona@info.ro,6.13,FALSE
61,0,844ET7,Filibiu,Aurelian Filip,M,1,A4,15-SEP-74,filibiu.aurelian@info.ro,6.38,FALSE
62,0,289ZY3,Alexii,Marius,M,2,A2,26-JAN-74,alexii.marius@gmail.com,5.96,FALSE
63,0,446TP3,Giosanu,Ilona Andreea,F,2,A2,29-APR-74,giosanu.ilona@info.ro,7.63,FALSE
64,0,122HV2,Plugariu,Sebastian Beniamin,M,3,A2,24-JUN-74,plugariu.sebastian@gmail.com,7.44,FALSE
65,0,930MI0,Martinas,Ecaterina Elisa,F,2,A6,01-NOV-74,martinas.ecaterina@info.ro,6.75,FALSE
66,0,825MJ2,Micu,Victor Dorin,M,3,A6,31-MAR-74,micu.victor@info.ro,7.38,FALSE
67,0,797ZK5,Arhip,Irina,F,3,A5,30-APR-74,arhip.irina@gmail.com,7,FALSE
68,0,890CI7,Lupascu,Ionut Denise,M,2,A3,23-OCT-74,lupascu.ionut@info.ro,6.63,FALSE
69,0,788RF2,Prodan,Ion Mihail,M,1,A1,12-JAN-74,prodan.ion@info.ro,6.38,FALSE
70,0,439SN5,Chiriac,Delia,F,3,B3,19-JAN-74,chiriac.delia@gmail.com,6.56,FALSE
71,0,804MK4,Jecu,Valeriu Claudiu,M,2,B2,15-DEC-74,jecu.valeriu@gmail.com,7.5,FALSE
72,0,347VX2,Perju,Elisa Andreia,F,1,A2,21-AUG-74,perju.elisa@info.ro,7.44,FALSE
73,0,766UE3,Cernescu,Theodora Camelia,F,2,B5,28-MAY-74,cernescu.theodora@info.ro,6.63,FALSE
74,0,304UV8,Joldescu,Sanziana,F,3,B2,16-FEB-74,joldescu.sanziana@gmail.com,6.88,FALSE
75,0,132AI1,Craciunas,Lucian,M,2,A2,14-SEP-74,craciunas.lucian@info.ro,5.75,FALSE
76,0,415MT4,Chibici,Elena Bianca,F,2,B1,22-MAY-74,chibici.elena@gmail.com,6.42,FALSE
77,0,724VP6,Pojar,Simona,F,1,A4,22-JUL-74,pojar.simona@gmail.com,6.5,FALSE
78,0,640RX4,Vasiliu,Delia Teodora,F,3,B4,23-MAR-74,vasiliu.delia@gmail.com,6.75,FALSE
79,0,885ZH5,Prisecaru,Adina Loredana,F,1,A6,21-JUN-74,prisecaru.adina@info.ro,7.5,FALSE
80,0,271VB2,Mihailescu,Marian,M,1,B4,17-AUG-74,mihailescu.marian@info.ro,6.92,FALSE
81,0,696XD7,Craciunas,Bianca,F,3,A4,22-FEB-74,craciunas.bianca@info.ro,6.81,FALSE
82,0,589VN2,Iovu,Loredana Anda,F,3,A2,21-APR-74,iovu.loredana@info.ro,6.56,FALSE
83,0,277QC5,Purice,Madalina Sanziana,F,3,A6,17-DEC-74,purice.madalina@gmail.com,6,FALSE
84,0,340BM1,Samson,Elisa Theodora,F,1,A3,16-AUG-74,samson.elisa@gmail.com,6.25,FALSE
85,0,649VW2,Dogaru,George,M,1,A5,24-APR-74,dogaru.george@gmail.com,6.58,FALSE
86,0,415NP7,Marinov,Sergiu,M,3,A3,26-DEC-74,marinov.sergiu@gmail.com,6.33,FALSE
87,0,637AV2,Ursu,Andreas Daniel,M,1,B1,22-AUG-74,ursu.andreas@info.ro,7.13,FALSE
88,0,759YF7,Moniry-abyaneh,Adina,F,1,B5,03-DEC-74,moniry-abyaneh.adina@info.ro,7.38,FALSE
89,0,855FJ2,Antonie,Alin Dragos,M,3,B3,25-APR-74,antonie.alin@info.ro,6.54,FALSE
90,0,260TF1,Cehan,Tamara,F,1,A3,28-SEP-74,cehan.tamara@gmail.com,7.63,FALSE
91,0,150ZU8,Cernescu,Loredana Diana,F,3,B6,11-SEP-74,cernescu.loredana@gmail.com,6.13,FALSE
92,0,630ZH1,Palihovici,Ileana Oana,F,3,A6,20-FEB-74,palihovici.ileana@gmail.com,6.13,FALSE
93,0,172MU0,Sitaru,Emma Simina,F,3,A5,14-APR-74,sitaru.emma@info.ro,6.38,FALSE
94,0,259CU0,Daniel,Ecaterina,F,1,A2,05-NOV-74,daniel.ecaterina@info.ro,7.06,FALSE
95,0,745XX4,Covatariu,Cristian,M,1,B2,12-JUL-74,covatariu.cristian@gmail.com,7.06,FALSE
96,0,975DP8,Catana,Oana Gabriela,F,1,B3,14-JUN-74,catana.oana@gmail.com,6.71,FALSE
97,0,877MR1,Marton,Lucian Dorin,M,1,B2,14-DEC-74,marton.lucian@gmail.com,7.31,FALSE
98,0,552FT4,Ionesei,Anca Paula,F,2,B5,04-FEB-74,ionesei.anca@gmail.com,5.75,FALSE
99,0,201CT1,Platon,Nicusor Aurelian,M,2,A5,05-JAN-74,platon.nicusor@gmail.com,6.88,FALSE
100,0,624XW1,Dodan,Sergiu Alex,M,2,A2,26-NOV-74,dodan.sergiu@info.ro,6.79,FALSE
101,0,173HQ6,Avram,Claudia Simona,F,2,A3,19-SEP-74,avram.claudia@info.ro,6.42,FALSE
102,0,568KN8,Ungureanu,Eugen Dragos,M,2,A4,22-JUN-74,ungureanu.eugen@gmail.com,6.75,FALSE
103,0,414XG5,Mihaela,Adina Emanuela,F,1,B4,04-DEC-74,mihaela.adina@info.ro,6.31,FALSE
104,0,551UV3,Cazamir,Florian,M,2,A3,01-NOV-74,cazamir.florian@info.ro,7.25,FALSE
105,0,457VV8,Jecu,Sabin,M,1,A3,23-MAY-74,jecu.sabin@gmail.com,6.42,FALSE
106,0,146TH7,Marinov,Eleonora Teodora,F,1,B4,24-MAR-74,marinov.eleonora@info.ro,7.19,FALSE
107,0,131ET6,Glodeanu,Ileana,F,2,B6,07-JUN-74,glodeanu.ileana@info.ro,6.56,FALSE
108,0,565UP7,Andros,Raluca Sabina,F,2,A3,28-FEB-74,andros.raluca@info.ro,7.17,FALSE
109,0,453BV1,Postolache,Andreia,F,3,A3,03-JUL-74,postolache.andreia@gmail.com,6.25,FALSE
110,0,116ZV7,Tuduri,Nicusor Theodor,M,3,A6,29-AUG-74,tuduri.nicusor@info.ro,8,FALSE
111,0,633GA8,Vrabie,Damian Victor,M,2,A1,22-DEC-74,vrabie.damian@info.ro,7.31,FALSE
112,0,309DL5,Filimon,Andrei Theodor,M,1,A5,12-SEP-74,filimon.andrei@info.ro,5.88,FALSE
113,0,187SZ6,Bodnar,Darius Emil,M,1,B6,15-SEP-74,bodnar.darius@gmail.com,6.5,FALSE
114,0,287CO0,Dragan,Beniamin Ionel,M,1,B1,16-APR-74,dragan.beniamin@gmail.com,5.75,FALSE
115,0,127SS1,Burlacu,Octavian Iosif,M,2,B6,24-MAR-74,burlacu.octavian@info.ro,7.13,FALSE
116,0,449RU3,Mihalachi,Theodor Fabian,M,1,B2,29-MAR-74,mihalachi.theodor@gmail.com,6.81,FALSE
117,0,563BR3,Postolache,Ioana Petruta,F,2,A5,03-FEB-74,postolache.ioana@info.ro,7.13,FALSE
118,0,253LL0,Andrei,Ilie Valeriu,M,2,A4,28-NOV-74,andrei.ilie@info.ro,6.5,FALSE
119,0,394JQ8,Giosanu,Sabina Manuela,F,1,B6,30-APR-74,giosanu.sabina@gmail.com,7.38,FALSE
120,0,459JU6,Toncu,Ionel Samuel,M,2,A3,02-SEP-74,toncu.ionel@gmail.com,7,FALSE
121,0,507CI6,Damian,Antonia Cristina,F,2,A5,13-AUG-74,damian.antonia@info.ro,7.38,FALSE
122,0,474AF6,Iordache-tiroiu,Antonia Larisa,F,2,B4,28-OCT-74,iordache-tiroiu.antonia@gmail.com,6.67,FALSE
123,0,111KU5,Minghel,Beniamin Aurelian,M,1,A6,03-APR-74,minghel.beniamin@info.ro,7.06,FALSE
124,0,459WE8,Ciornei,Constantin Sabin,M,1,B3,05-JUL-74,ciornei.constantin@info.ro,7.13,FALSE
125,0,785SV3,Maftei,Alexandru Roland,M,2,B5,22-OCT-74,maftei.alexandru@gmail.com,6.21,FALSE
126,0,949BC0,Botezatu,Anda Simina,F,1,B3,15-NOV-74,botezatu.anda@info.ro,6.25,FALSE
127,0,920TY0,Spiridon,Ionut,M,1,B3,22-DEC-74,spiridon.ionut@info.ro,6.63,FALSE
128,0,145HW5,Stingaciu,Gheorghe,M,3,B3,21-MAR-74,stingaciu.gheorghe@gmail.com,7,FALSE
129,0,431RX6,Platon,Roland Vadim,M,2,A6,07-OCT-74,platon.roland@gmail.com,6.44,FALSE
130,0,590NS6,Romanescu,Camil Gheorghe,M,2,B4,28-FEB-74,romanescu.camil@gmail.com,5.88,FALSE
131,0,910TO7,Damoc,Ionel Stefan,M,2,A2,24-JUN-74,damoc.ionel@info.ro,6.38,FALSE
132,0,642YZ8,Damian,Paula Mihaela,F,1,A2,10-NOV-74,damian.paula@gmail.com,6.21,FALSE
133,0,364XG2,Ghibirdic,George Denise,M,1,A3,19-NOV-74,ghibirdic.george@gmail.com,6.54,FALSE
134,0,116EX1,Cernescu,Samuel Ioan,M,3,A6,22-MAR-74,cernescu.samuel@info.ro,6.63,FALSE
135,0,875NI6,Ciofu,Iolanda,F,3,A4,20-JAN-74,ciofu.iolanda@gmail.com,6.75,FALSE
